date,Freightos-波羅的海貨櫃運價指數[FBX01]-亞洲至美西,Freightos-波羅的海貨櫃運價指數[FBX03]-亞洲至美東,Freightos-波羅的海貨櫃運價指數[FBX11]-亞洲至北歐,Freightos-波羅的海貨櫃運價指數[FBX13]-亞洲至地中海,Freightos-波羅的海貨櫃運價指數[FBX22]-北歐至美東,Freightos-波羅的海貨櫃運價指數[FBX]
2017-10-11,1421.3800,1975.2900,1463.3800,1346.1100,1141.7200,1210.6100
2017-10-12,1421.3800,1954.1100,1362.8300,1272.4600,1187.0500,1179.2400
2017-10-13,1421.3800,1950.5400,1362.8300,1272.4600,1186.2600,1175.5800
2017-10-16,1400.1500,1938.4200,1372.2900,1516.6100,1186.2600,1199.0100
2017-10-17,1409.9300,1944.8000,1371.9100,1378.3800,1186.2600,1187.5800
2017-10-18,1380.6300,1928.4300,1364.7300,1370.1800,1180.2600,1175.9300
2017-10-19,1380.6300,1915.1000,1364.7300,1395.4400,1173.3300,1182.6600
2017-10-20,1370.4200,1863.1600,1364.7300,1348.6300,1141.0500,1171.0000
2017-10-23,1346.9400,1804.9000,1364.7300,1331.0600,1169.2100,1158.9200
2017-10-24,1346.0500,1800.5500,1364.7300,1331.0600,1169.2100,1160.4000
2017-10-25,1340.2700,1787.6500,1364.7300,1342.4800,1173.3100,1160.2900
2017-10-26,1340.2700,1787.6500,1363.0500,1363.6800,1173.3100,1150.4400
2017-10-27,1340.2700,1793.8600,1363.0500,1340.8000,1173.3100,1148.4700
2017-10-30,1330.4800,1793.8600,1384.9000,1363.6500,1173.3100,1148.6000
2017-10-31,1326.9300,1791.5800,1406.6000,1334.3900,1173.3100,1163.5300
2017-11-01,1610.5700,2347.2900,1542.7900,1388.7200,1215.4700,1306.7400
2017-11-02,1678.1100,2249.8100,1478.1000,1631.9600,1141.7200,1318.9900
2017-11-03,1672.5600,2223.7100,1478.1000,1620.2800,1141.7200,1314.8500
2017-11-06,1542.0700,2215.9100,1591.8200,1554.3300,1141.7200,1300.0600
2017-11-07,1539.1200,2222.0200,1591.8200,1583.1900,1142.6900,1303.1700
2017-11-08,1539.9200,2122.6500,1591.8100,1595.2400,1213.9900,1297.4100
2017-11-09,1549.6500,2105.1900,1615.5800,1590.1600,1214.0900,1300.4300
2017-11-10,1537.9500,2094.8600,1615.5800,1489.2200,1214.0900,1288.4300
2017-11-13,1452.3700,2023.7900,1615.5800,1620.7000,1213.8100,1277.4900
2017-11-14,1427.3200,1992.5600,1615.5800,1597.7500,1213.8100,1261.4100
2017-11-15,1320.1000,1847.0400,1572.8400,1300.1300,1213.8100,1176.5700
2017-11-16,1286.9300,1818.8800,1572.8400,1275.2800,1213.8100,1188.1500
2017-11-17,1286.9300,1818.8800,1595.0900,1267.5800,1213.8100,1191.6500
2017-11-20,1244.3400,1839.1000,1360.4200,1252.2200,1213.8100,1142.8200
2017-11-21,1200.9500,1826.0400,1360.4200,1235.2100,1213.8100,1129.4400
2017-11-22,1226.4000,1813.1300,1360.4200,1256.9300,1213.8100,1136.5400
2017-11-23,1175.9700,1754.5000,2235.0200,1241.9700,1213.8100,1270.6000
2017-11-24,1173.7500,1754.1200,2235.0200,1217.3600,1464.7200,1282.6700
2017-11-27,1170.7900,1753.3600,1777.4400,1241.7100,1264.8500,1211.3900
2017-11-28,1160.5300,1748.2300,1777.4400,1224.1800,1264.8500,1206.9100
2017-11-29,1157.5800,1743.8800,1777.4400,1171.4800,1264.8500,1200.0800
2017-11-30,1157.5800,1743.8800,1777.4400,1168.6300,1264.8500,1199.8100
2017-12-01,1455.3900,1697.1900,2411.7300,1141.0300,1264.8500,1338.6300
2017-12-04,1171.6200,1879.2200,2411.7300,1097.8000,1175.9200,1284.4400
2017-12-05,1169.3300,1878.0700,2411.7300,1101.3400,1175.9200,1283.8100
2017-12-06,1139.7900,1844.2000,2012.2300,1119.7200,1175.9200,1208.6300
2017-12-07,1124.4100,1806.6500,2020.9400,1191.8300,1175.9200,1216.8700
2017-12-08,1104.0600,1802.5100,2090.8300,1151.1200,1175.9200,1220.3100
2017-12-11,1099.2400,1839.6200,1661.6500,1158.5100,1175.9200,1152.5500
2017-12-12,1082.7800,1839.6200,1679.6300,1181.5200,1175.9200,1155.0700
2017-12-13,1081.8900,1823.8500,1679.6300,1178.0300,1224.0200,1157.2000
2017-12-14,1081.8900,1823.8500,1679.6300,1178.0300,1224.0200,1157.4600
2017-12-15,1071.8500,1818.6200,1679.6300,1201.6100,1224.0200,1156.9700
2017-12-18,1397.9300,1799.8500,2237.9600,1241.2900,1224.0200,1321.4700
2017-12-19,1189.1800,1975.0900,1684.2300,1223.4000,1207.9900,1201.7200
2017-12-20,1188.8800,1969.3800,1669.4000,1196.8400,1207.9900,1195.7100
2017-12-21,1188.8800,1975.0900,1669.4000,1196.2700,1224.0200,1196.5700
2017-12-22,1188.8800,1975.0900,1669.4000,1224.5000,1224.0200,1200.6500
2017-12-25,1177.4600,1992.7600,1667.7100,1417.1600,1224.0200,1207.8500
2017-12-26,1183.1700,1992.7600,1667.7100,1422.3500,1207.9900,1206.0600
2017-12-27,1186.5000,1992.7600,1667.7100,1402.4900,1207.9900,1204.9400
2017-12-28,1189.8400,1993.5200,1667.7100,1306.9800,1224.0200,1198.8300
2017-12-29,1192.5100,1993.9000,1667.7100,1306.9800,1224.0200,1199.7800
2018-01-01,1452.4900,2268.7900,1616.0000,1479.1600,1207.9900,1287.2700
2018-01-02,1491.0600,2374.9800,1833.9900,1518.4500,1207.9900,1334.6300
2018-01-03,1485.3000,2374.9800,1833.9900,1518.4500,1413.5000,1344.0600
2018-01-04,1468.8500,2368.7700,1833.9900,1441.3000,1413.5000,1333.1900
2018-01-05,1473.6100,2367.0800,1833.9900,1441.3000,1413.5000,1333.4100
2018-01-08,1448.8700,2435.0700,1833.9900,1484.6300,1413.5000,1339.1000
2018-01-09,1426.3300,2433.9300,1833.9900,1567.3200,1413.5000,1357.3700
2018-01-10,1472.4100,2437.4500,1666.5300,1647.3800,1413.5000,1343.9100
2018-01-11,1464.0400,2431.7400,1666.5300,1671.1100,1413.5000,1339.8400
2018-01-12,1459.1500,2431.7400,1666.5300,1568.1300,1413.5000,1330.0300
2018-01-15,1472.0000,2556.2300,1500.0000,1621.0200,1413.5000,1320.6900
2018-01-16,1408.9100,2783.6800,1500.0000,1521.2200,1413.5000,1323.7700
2018-01-17,1371.8500,2783.6800,1500.0000,1571.4900,1413.5000,1320.4800
2018-01-18,1355.8400,2783.6800,1500.0000,1478.5200,1413.5000,1309.3000
2018-01-19,1356.5100,2779.8700,1500.0000,1445.3300,1413.5000,1307.0400
2018-01-22,1389.4900,2856.9600,1500.0000,1498.8700,1329.7700,1322.2200
2018-01-23,1482.9700,2945.4400,1500.0000,1462.6400,1329.7700,1348.5500
2018-01-24,1390.4900,2775.4900,1544.4000,1476.5600,1413.5000,1322.0400
2018-01-25,1391.8300,2778.5100,1697.6400,1589.1800,1249.2200,1350.8500
2018-01-26,1403.5600,2778.5100,1697.6400,1549.0200,1249.2200,1350.1300
2018-01-29,1396.8300,2782.8600,1697.6400,1657.1700,1249.2200,1369.1000
2018-01-30,1396.8300,2782.1000,1697.6400,1657.2000,1254.0800,1365.6200
2018-01-31,1417.4300,2778.5100,1697.6400,1539.7300,1254.0800,1351.2700
2018-02-01,1500.0000,2851.0100,1544.4000,1492.9700,886.0500,1330.8000
2018-02-02,1525.9500,2884.5800,1595.1500,1493.0200,886.0500,1344.1100
2018-02-05,1506.4500,2841.9400,1778.6500,1457.4300,886.0500,1366.0700
2018-02-06,1506.4500,2829.3800,1778.6500,1635.7200,1413.5000,1409.0000
2018-02-07,1506.4500,2872.0100,1778.8100,1740.2600,1413.5000,1424.7100
2018-02-08,1506.4500,2873.5300,1778.8100,1682.4000,1413.5000,1419.6800
2018-02-09,1519.9300,2833.6700,1778.8100,1528.0200,1413.5000,1402.7100
2018-02-12,1515.2000,2832.5300,1648.8100,1386.7000,1413.5000,1368.6000
2018-02-13,1508.3200,2832.5300,1761.0400,1387.0300,1413.5000,1382.7700
2018-02-14,1506.1400,2823.4600,1680.0500,1413.6900,1413.5000,1368.1600
2018-02-15,1486.1600,2818.9600,1763.7800,1556.4900,1413.5000,1389.7900
2018-02-16,1486.1600,2816.7600,1763.7800,1501.8700,1413.5000,1383.2100
2018-02-19,1478.5700,2818.7400,1799.2000,1522.8800,1413.5000,1390.9200
2018-02-20,1478.5700,2818.7400,1799.2000,1526.4300,1413.5000,1391.1800
2018-02-21,1473.8800,2818.7400,1792.6800,1514.1800,1524.7500,1394.1100
2018-02-22,1489.8900,2818.7400,1918.5500,1547.7100,1524.7500,1419.7600
2018-02-23,1474.1100,2797.5300,1918.5500,1491.6800,1524.7500,1408.7700
2018-02-26,1392.4400,2784.9300,1910.3000,1520.1000,1524.7500,1392.6800
2018-02-27,1390.6800,2725.0900,1910.3000,1595.0200,1524.7500,1382.2700
2018-02-28,1376.9200,2696.6100,1910.3000,1531.2600,1524.7500,1381.0800
2018-03-01,1368.2400,2680.8500,1532.0300,1485.5000,1614.1700,1299.0600
2018-03-02,1282.3200,2541.2700,1584.8300,1546.4400,1479.1500,1272.0100
2018-03-05,1255.2400,2514.0900,1505.8500,1818.8500,1350.8800,1273.0100
2018-03-06,1249.0200,2514.0900,1505.8500,1806.1100,1350.8800,1265.0200
2018-03-07,1246.8400,2480.3600,1505.8500,1794.4000,1350.8800,1252.6200
2018-03-08,1216.3900,2445.0600,1575.1000,1794.9100,1350.8800,1253.7900
2018-03-09,1206.6400,2416.5300,1597.3100,1792.2900,1350.8800,1252.5600
2018-03-12,1186.5500,2349.7900,1597.3100,1570.6400,1424.0400,1232.3900
2018-03-13,1181.2200,2301.1400,1597.3100,1458.4700,1424.0400,1217.9000
2018-03-14,1158.9400,2253.3100,1597.3100,1492.3800,1441.9400,1211.2300
2018-03-15,1137.3400,2231.9000,1510.3000,1294.2200,1475.7000,1173.0800
2018-03-16,1137.3400,2218.5700,1543.7200,1289.5100,1441.9400,1175.1500
2018-03-19,1067.1400,2086.3500,1543.7200,1592.0200,1441.9400,1174.2700
2018-03-20,1038.8500,2048.1500,1543.7200,1659.7700,1441.9400,1171.5600
2018-03-21,1038.8500,2048.1500,1520.0800,1571.1700,1424.0400,1157.1600
2018-03-22,1038.8500,2048.1500,1506.7500,1322.1000,1424.0400,1132.6800
2018-03-23,1033.8300,2042.8400,1506.7500,1322.1000,1441.9400,1132.5700
2018-03-26,1033.8300,2042.8400,1506.7500,1539.1500,1441.9400,1149.7700
2018-03-27,1032.7500,2038.4900,1506.7500,1312.8600,1441.9400,1128.9100
2018-03-28,1033.8300,2042.8400,1506.7500,1418.2100,1441.9400,1138.5600
2018-03-29,1018.0600,2015.4200,1506.7500,1412.9300,1441.9400,1132.0200
2018-03-30,1018.0600,2015.4200,1520.0800,1293.1700,1441.9400,1123.5200
2018-04-02,1149.9200,2186.5500,,1240.2700,600.0000,1118.4600
2018-04-03,1126.9800,2182.2500,1040.0000,1182.2400,600.0000,1023.1000
2018-04-04,1130.8900,2183.6400,1040.0000,1201.1700,600.0000,1026.5000
2018-04-05,1105.6000,2170.4000,1040.0000,1266.1800,600.0000,1026.6700
2018-04-06,1113.9400,2164.2200,1040.0000,1459.7500,600.0000,1044.8500
2018-04-09,1113.9400,2165.6000,1177.5400,1541.0900,600.0000,1076.0800
2018-04-10,1113.4100,2152.6600,1177.5400,1283.4200,1144.6600,1079.5000
2018-04-11,1113.4100,2135.5700,1167.3500,1270.0800,1144.6600,1074.1600
2018-04-12,1092.0700,2133.8800,1167.3500,1236.8000,1455.4000,1087.9100
2018-04-13,1092.0700,2133.8800,1167.3500,1227.7000,1455.4000,1087.6800
2018-04-16,1111.4300,2298.9400,1217.8300,1372.9700,1438.6700,1132.7900
2018-04-17,1125.1800,2216.9900,1177.5400,1170.6900,1438.6700,1118.9400
2018-04-18,1125.1800,2245.5500,1177.5400,1107.3600,1438.6700,1113.4100
2018-04-19,1149.9100,2225.0800,1217.8300,1110.1200,1438.6700,1127.2600
2018-04-20,1149.9100,2208.7900,1217.8300,1110.1200,1438.6700,1124.1000
2018-04-23,1150.6700,2210.7900,1217.8300,1221.4200,1452.6800,1137.2000
2018-04-24,1130.1100,2168.3700,1217.8300,1197.4600,1452.6800,1126.4200
2018-04-25,1130.1100,2168.3700,1217.8300,1230.8900,1452.6800,1127.9300
2018-04-26,1130.1100,2168.3700,1217.8300,1347.2200,1452.6800,1138.9600
2018-04-27,1130.1100,2168.3700,1217.8300,1260.7600,1452.6800,1131.1500
2018-04-30,1132.2700,2251.7000,1217.8300,1322.7500,1452.6800,1145.3700
2018-05-01,1136.7500,2172.4600,1177.5400,1357.4700,886.0500,1109.4900
2018-05-02,1356.2200,2449.3400,1419.4300,1502.3500,1411.9300,1253.1500
2018-05-03,1401.4100,2434.6300,1488.1000,1470.1900,1411.9300,1267.2600
2018-05-04,1403.1300,2400.7500,1488.1000,1455.9600,1411.9300,1263.8800
2018-05-07,1393.4500,2436.5900,1307.3700,1440.4900,1444.7700,1241.2000
2018-05-08,1392.7100,2432.0200,1416.8500,1532.1300,1444.7700,1268.9200
2018-05-09,1390.9900,2382.8700,1435.2100,1550.2100,1444.7700,1273.1000
2018-05-10,1390.9900,2372.1500,1394.0000,1550.3100,1439.0400,1265.2500
2018-05-11,1354.2900,2352.7000,1394.0000,1606.9100,1439.0400,1257.3900
2018-05-14,1347.2200,2348.9200,1428.5500,1585.9800,1439.0400,1261.5800
2018-05-15,1300.6700,2292.3500,1403.2800,1582.5100,1439.0400,1239.4400
2018-05-16,1317.7300,2338.7400,1438.7700,1531.5200,1444.7700,1249.1800
2018-05-17,1314.2900,2338.7400,1443.6700,1483.1700,1444.7700,1244.4100
2018-05-18,1313.0000,2338.7400,1443.6700,1496.3800,1444.7700,1245.5700
2018-05-21,1330.4000,2347.1400,1443.6700,1652.1400,1444.7700,1265.1000
2018-05-22,1239.7600,2239.1000,1421.1500,1685.3600,1444.7700,1233.2200
2018-05-23,1230.6500,2230.1500,1409.5200,1652.0400,1444.7700,1223.1600
2018-05-24,1255.3600,2249.8000,1409.5200,1613.7500,1444.7700,1226.2700
2018-05-25,1253.2100,2258.6000,1409.5200,1613.8500,1444.7700,1227.0800
2018-05-28,1252.8400,2247.0600,1409.5200,1664.8800,1444.7700,1231.5800
2018-05-29,1252.8400,2256.3200,1409.5200,1715.2200,1444.7700,1236.6900
2018-05-30,1252.8400,2246.5500,1409.5200,1687.0400,1444.7700,1233.9600
2018-05-31,1241.6900,2229.5100,1409.5200,1686.2500,1444.7700,1228.0400
2018-06-01,1232.3800,2209.6000,1300.1500,1736.6700,1392.6300,1204.7500
2018-06-04,1288.5400,2239.9400,1607.3800,1840.7900,1473.4400,1306.4600
2018-06-05,1404.1800,2264.2600,1584.7700,1802.5600,1473.4400,1324.8000
2018-06-06,1411.6600,2424.9500,1560.0000,1814.3400,1473.4400,1338.2100
2018-06-07,1397.1000,2388.9000,1560.0000,1798.4400,1473.4400,1330.0500
2018-06-08,1398.2200,2383.4700,1560.0000,1798.4400,1473.4400,1329.7100
2018-06-11,1366.4200,2371.6700,1572.7300,1829.5100,1464.4800,1326.3700
2018-06-12,1307.6400,2381.3400,1588.8900,1782.0000,1464.4800,1302.7200
2018-06-13,1278.4600,2335.9900,1588.8900,1880.9000,1473.4400,1300.9400
2018-06-14,1272.3000,2310.9500,1588.8900,1807.5700,1473.4400,1290.5400
2018-06-15,1271.9300,2330.0000,1540.1000,1655.9900,1473.4400,1269.0900
2018-06-18,1240.8700,2289.9500,1540.1000,1859.0100,1473.4400,1276.4100
2018-06-19,1240.8700,2288.0000,1540.1000,1873.4800,1464.4800,1276.7100
2018-06-20,1234.2100,2283.0400,1540.1000,1895.6000,1464.4800,1276.7200
2018-06-21,1219.8500,2269.2500,1540.1000,2010.7500,1473.4400,1281.4800
2018-06-22,1206.4800,2264.3600,1522.9400,1991.7400,1473.4400,1273.0800
2018-06-25,1168.5000,2218.0200,1540.1000,1907.2700,1473.4400,1255.1200
2018-06-26,1156.9400,2215.2000,1540.1000,1940.0100,1473.4400,1258.2700
2018-06-27,1140.5200,2177.4200,1540.1000,1926.1100,1473.4400,1251.1600
2018-06-28,1146.4600,2177.4200,1540.1000,1932.1300,1473.4400,1253.3300
2018-06-29,1144.3900,2200.3700,1540.1000,1986.7900,1473.4400,1258.6600
2018-07-02,1869.6200,3005.0400,1770.4400,2165.2300,1315.0000,1531.8200
2018-07-03,1877.6200,3005.0400,1715.2800,2098.7500,1435.0000,1523.2500
2018-07-04,1818.7900,2883.8000,1711.1800,2003.7900,1500.0000,1492.2700
2018-07-05,1644.9300,2704.7300,1711.1800,1998.0700,1500.0000,1445.4100
2018-07-06,1613.7500,2694.9600,1715.2800,1973.9700,1385.0000,1438.8700
2018-07-09,1609.0200,2708.1300,1715.2800,2056.1000,1527.8200,1467.4900
2018-07-10,1551.3600,2644.4400,1715.4200,2046.3900,1550.0000,1448.1200
2018-07-11,1504.5500,2651.4900,1715.2800,2077.9100,1385.0000,1433.5300
2018-07-12,1518.4500,2645.0800,1715.2800,2084.2400,1439.5500,1440.8100
2018-07-13,1508.9000,2631.7700,1715.2800,2184.2600,1439.5500,1442.9200
2018-07-16,1624.0600,2701.6100,1466.0000,2210.9900,1439.5500,1429.3300
2018-07-17,1642.7300,2697.8800,1466.0000,1957.3100,1439.5500,1412.5900
2018-07-18,1648.2400,2695.9700,1466.0000,1892.2300,1439.5500,1407.4600
2018-07-19,1618.3800,2678.8500,1466.0000,2078.9100,1439.5500,1413.7000
2018-07-20,1608.6800,2681.2400,1466.0000,2006.3900,1439.5500,1405.7800
2018-07-23,1591.3000,2658.6200,1677.1400,1859.3200,1439.5500,1415.9900
2018-07-24,1594.9700,2639.2400,1693.8500,1856.8600,1439.5500,1426.0200
2018-07-25,1594.9700,2651.7400,1693.8500,1987.9100,1439.5500,1439.7500
2018-07-26,1577.5200,2646.8100,1710.5600,2013.7600,1439.5500,1441.2600
2018-07-27,1555.3700,2737.4800,1710.5600,1928.8700,1439.5500,1438.4500
2018-07-30,1531.6300,2616.2900,1710.5600,2073.0200,1439.5500,1431.9700
2018-07-31,1531.6300,2616.2800,1731.8700,1993.5200,1439.5500,1429.4500
2018-08-01,1968.8700,2989.0800,1500.0000,2394.5000,1614.5500,1536.4700
2018-08-02,2073.4500,3270.7700,1606.0100,2274.3300,1486.6400,1604.9000
2018-08-03,2073.4500,3270.2800,1606.0100,2150.8200,1486.6400,1592.5100
2018-08-06,2070.5800,3268.9500,1779.6300,1938.5200,1486.0400,1597.4400
2018-08-07,2059.0500,3260.4300,1779.6300,2036.2000,1486.0400,1608.2300
2018-08-08,2043.4600,3259.4500,1779.6300,2035.9500,1486.0400,1605.9100
2018-08-09,2055.3400,3260.4300,1735.0000,1988.4600,1486.0400,1595.6900
2018-08-10,2055.3400,3260.4300,1735.0000,1975.2200,1486.0400,1593.8500
2018-08-13,2052.2700,3247.0600,1723.4000,1960.1400,1415.3400,1582.1100
2018-08-14,2042.2500,3075.8600,1723.4000,1959.8000,1415.3400,1558.9300
2018-08-15,2009.9200,2990.5800,1690.3800,2196.5300,1460.2100,1563.0900
2018-08-16,2110.4600,3310.7700,1543.9000,2075.3200,1460.2100,1578.6800
2018-08-17,2100.8200,3322.9700,1728.0400,1996.6900,1460.2100,1605.0800
2018-08-20,2042.9700,3319.2000,1848.9600,2018.5900,1460.2100,1618.5900
2018-08-21,2087.6500,3320.7900,1802.1200,1965.0700,1460.2100,1613.2100
2018-08-22,2078.1800,3319.2000,1848.9600,1962.6900,1460.2100,1619.5600
2018-08-23,2028.5000,3316.9300,1865.4900,2016.1500,1460.2100,1617.9300
2018-08-24,2042.9700,3317.9100,1865.4900,2016.1500,1460.2100,1620.9700
2018-08-27,2069.6500,3318.0300,1848.9600,2075.8400,1460.2100,1628.7400
2018-08-28,2069.6500,3318.0300,1802.1200,2075.8700,1460.2100,1620.3500
2018-08-29,2069.6500,3307.9200,1802.1200,2065.5400,1460.2100,1618.5300
2018-08-30,2069.6500,3307.9200,1802.1200,2008.3900,1460.2100,1614.9100
2018-08-31,2069.6500,3307.9200,1802.1200,1970.2700,1460.2100,1612.0100
2018-09-03,2279.2400,3581.8300,1977.0100,2038.3600,1769.7400,1718.2300
2018-09-04,2419.0900,3665.7600,1965.0200,1931.8200,1769.7400,1739.9800
2018-09-05,2423.1700,3664.7800,1943.7200,1899.3700,1380.4600,1711.7700
2018-09-06,2370.9600,3596.0200,1948.3100,2014.1800,1380.4600,1705.3500
2018-09-07,2386.2600,3597.0000,1960.3000,1834.6900,1380.4600,1694.7900
2018-09-10,2312.1000,3505.5500,1754.3400,1804.4000,1683.5800,1647.9800
2018-09-11,2312.1000,3505.5500,1728.2700,1804.4000,1683.5800,1641.0800
2018-09-12,2298.7800,3505.5500,1728.2700,1781.8200,1635.0100,1642.5000
2018-09-13,2298.7800,3505.5500,1728.2700,1872.6700,1635.0100,1650.8500
2018-09-14,2312.1000,3513.1000,1728.2700,1789.0100,1635.0100,1646.8700
2018-09-17,2331.5700,3526.3200,1634.1500,1902.8400,1635.0100,1651.1800
2018-09-18,2333.5500,3582.3100,1643.9600,1836.8000,1635.0100,1653.0500
2018-09-19,2312.1000,3542.3500,1643.9600,1767.0800,1635.0100,1637.5700
2018-09-20,2300.6700,3533.8300,1677.8800,1814.6500,1635.0100,1635.8900
2018-09-21,2300.6700,3534.8100,1655.4800,1808.4000,1635.0100,1631.0500
2018-09-24,2313.6900,3542.3500,1621.5600,1761.8200,1635.0100,1624.9300
2018-09-25,2308.0100,3542.3500,1671.0200,1792.1000,1635.0100,1649.1700
2018-09-26,2308.0100,3542.3500,1648.6100,1796.1700,1635.0100,1648.6600
2018-09-27,2312.1000,3543.3300,1599.1600,1741.6500,1635.0100,1621.9300
2018-09-28,2312.1000,3543.3300,1599.1600,1739.0000,1635.0100,1623.8000
2018-10-01,2308.6100,3543.3300,1617.0900,1686.2400,1635.0100,1623.5300
2018-10-02,2401.6800,3517.7400,1485.7700,1655.4900,1700.0000,1624.6400
2018-10-03,2405.3900,3513.6700,1485.7700,1716.7900,1500.0000,1609.5300
2018-10-04,2405.3900,3510.4100,1485.7700,1718.8100,1515.0000,1611.4400
2018-10-05,2401.6800,3489.2300,1485.7700,1687.6200,1515.0000,1607.3300
2018-10-08,2387.2000,3460.8800,1485.7700,1647.7100,1410.4100,1592.9300
2018-10-09,2401.6800,3458.2800,1500.0500,1668.7500,1515.0000,1607.4200
2018-10-10,2310.6000,3452.2800,1500.0500,1664.6500,1825.6400,1610.4100
2018-10-11,2284.8900,3344.3400,1477.6400,1663.3500,1825.6400,1577.1900
2018-10-12,2284.8900,3345.3200,1466.8400,1582.2600,1825.6400,1569.9800
2018-10-15,1370.8100,3368.0400,1481.3600,1703.0300,1825.6400,1394.3600
2018-10-16,2515.4700,3347.9700,1455.2400,1486.9000,1825.6400,1599.1200
2018-10-17,2515.4700,3352.8600,1440.9600,1494.5800,1825.6400,1598.0200
2018-10-18,2518.5100,3344.7100,1440.9600,1493.7700,1825.6400,1598.0100
2018-10-19,2505.0500,3348.9500,1440.9600,1494.5800,1825.6400,1595.4500
2018-10-22,2523.6900,3344.7100,1440.9600,1492.6000,1825.6400,1598.9200
